FECHA_VENTA,DIA_COMERCIAL,CIUDAD,DEPARTAMENTO,TIPO,MARCA,VALOR_TOTAL
2022-07-11,0,MONTERIA,CORDOBA,TELEFONO,SAMSUNG,797570.0
2022-07-12,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,767520.0
2022-07-12,0,VILLAVICENCIO,META,TELEFONO,NOKIA,502520.0
2022-07-12,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,777520.0
2022-07-12,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,747520.0
2022-07-12,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,2899519.0
2022-07-12,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,APPLE,2921580.0
2022-07-12,0,ARMENIA,QUINDIO,TELEFONO,OPPO,1463520.0
2022-07-12,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,767520.0
2022-07-12,0,NEIVA,HUILA,TELEFONO,MOTOROLA,597520.0
2022-07-12,0,BOGOTA D.C.,BOGOTA D.C.,PORTATIL,HP,1762900.0
2022-07-12,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,OPPO,758520.0
2022-07-18,0,VILLAVICENCIO,META,PORTATIL,HP,1762900.0
2022-07-12,0,CARTAGENA,BOLIVAR,TELEFONO,HUAWEI,835520.0
2022-07-13,1,ULLOA,VALLE DEL CAUCA,TELEFONO,SAMSUNG,467520.0
2022-07-12,0,PALMIRA,VALLE DEL CAUCA,TELEFONO,NOKIA,686520.0
2022-07-12,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,5997570.0
2022-07-12,0,MEDELLIN,ANTIOQUIA,TELEFONO,HUAWEI,797520.0
2022-07-12,0,FLORENCIA,CAQUETA,TELEFONO,XIAOMI,747520.0
2022-07-12,0,CARTAGENA,BOLIVAR,TELEFONO,HUAWEI,797520.0
2022-07-12,0,ZIPAQUIRA,CUNDINAMARCA,TELEFONO,XIAOMI,834520.0
2022-07-12,0,YARUMAL,ANTIOQUIA,TELEFONO,APPLE,2721580.0
2022-07-12,0,SANTA MARTA,MAGDALENA,TELEFONO,SAMSUNG,797570.0
2022-07-12,0,POPAYAN,CAUCA,TELEFONO,MOTOROLA,777520.0
2022-07-12,0,MADRID,CUNDINAMARCA,CONSOLA,MICROSOFT,1965900.0
2022-07-12,0,SAN VICENTE DEL CAGUAN,CAQUETA,TELEVISOR,SAMSUNG,4372900.0
2022-07-12,0,ACACIAS,META,TELEFONO,XIAOMI,757520.0
2022-07-13,1,SAN JOSE DEL GUAVIARE,GUAVIARE,TELEFONO,NOKIA,817520.0
2022-07-12,0,EL CARMEN DE VIBORAL,ANTIOQUIA,TELEFONO,MOTOROLA,597520.0
2022-07-12,0,NEIVA,HUILA,TELEFONO,XIAOMI,747520.0
2022-07-12,0,ORITO,PUTUMAYO,TELEFONO,XIAOMI,834520.0
2022-07-12,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,835520.0
2022-07-13,1,PALMIRA,VALLE DEL CAUCA,TELEFONO,SAMSUNG,738520.0
2022-07-12,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1256570.0
2022-07-12,0,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,797520.0
2022-07-12,0,MEDELLIN,ANTIOQUIA,TELEFONO,MOTOROLA,835520.0
2022-07-12,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,HUAWEI,797520.0
2022-07-12,0,POPAYAN,CAUCA,TELEFONO,SAMSUNG,1028571.0
2022-07-12,0,SANDONA,NARIÃO,TELEFONO,SAMSUNG,797570.0
2022-07-12,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1208520.0
2022-07-13,1,PITAL,HUILA,TELEFONO,SAMSUNG,788570.0
2022-07-13,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,2547520.0
2022-07-13,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,835520.0
2022-07-12,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1337570.0
2022-07-13,1,BOGOTA D.C.,BOGOTA D.C.,TELEVISOR,SAMSUNG,3695900.0
2022-07-12,0,CALI,VALLE DEL CAUCA,SMARTWATCH,HONOR,1509520.0
2022-07-12,0,JAMUNDI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,379520.0
2022-07-13,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,537520.0
2022-07-13,1,JAMUNDI,VALLE DEL CAUCA,TELEFONO,APPLE,7990580.0
2022-07-13,1,ITAGUI,ANTIOQUIA,TELEFONO,SAMSUNG,1826570.0
2022-07-13,1,LA CUMBRE,VALLE DEL CAUCA,CONSOLA,MICROSOFT,1965900.0
2022-07-13,1,JAMUNDI,VALLE DEL CAUCA,TELEFONO,APPLE,2921580.0
2022-07-13,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,APPLE,4732580.0
2022-07-13,1,BOGOTA D.C.,BOGOTA D.C.,PORTATIL,ACER,2670900.0
2022-07-13,1,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,738520.0
2022-07-13,1,MANI,CASANARE,TELEFONO,SAMSUNG,1256570.0
2022-07-13,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,835520.0
2022-07-13,1,FACATATIVA,CUNDINAMARCA,TELEVISOR,KALLEY,1183900.0
2022-07-13,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1114519.0
2022-07-13,1,CUCUTA,NORTE DE SANTANDER,TELEFONO,XIAOMI,1463520.0
2022-07-13,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,2184570.0
2022-07-13,1,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,1114519.0
2022-07-13,1,CALI,VALLE DEL CAUCA,TELEVISOR,SAMSUNG,3002900.0
2022-07-13,1,PASTO,NARIÃO,TELEFONO,SAMSUNG,738520.0
2022-07-13,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,1247520.0
2022-07-13,1,BOGOTA D.C.,BOGOTA D.C.,SMARTWATCH,HONOR,1263521.0
2022-07-13,1,DOSQUEBRADAS,RISARALDA,TELEFONO,XIAOMI,555520.0
2022-07-13,1,CARTAGENA,BOLIVAR,TELEFONO,MOTOROLA,597520.0
2022-07-13,1,NEIVA,HUILA,TELEFONO,APPLE,2721580.0
2022-07-13,1,MEDELLIN,ANTIOQUIA,TELEFONO,MOTOROLA,835520.0
2022-07-13,1,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,1208520.0
2022-07-13,1,CARTAGENA,BOLIVAR,TELEFONO,MOTOROLA,597520.0
2022-07-13,1,MORALES,CAUCA,TELEFONO,MOTOROLA,597520.0
2022-07-13,1,RIOHACHA,LA GUAJIRA,TELEFONO,SAMSUNG,597570.0
2022-07-13,1,ENVIGADO,ANTIOQUIA,TELEFONO,SAMSUNG,1826570.0
2022-07-13,1,MEDELLIN,ANTIOQUIA,TELEFONO,MOTOROLA,1585520.0
2022-07-13,1,RIVERA,HUILA,TELEFONO,MOTOROLA,693520.0
2022-07-14,0,MEDELLIN,ANTIOQUIA,TELEFONO,MOTOROLA,1585520.0
2022-07-13,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,833520.0
2022-07-13,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,738520.0
2022-07-13,1,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,1376571.0
2022-07-13,1,CIRCASIA,QUINDIO,TELEFONO,SAMSUNG,835570.0
2022-07-13,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,HUAWEI,797520.0
2022-07-13,1,LA PLATA,HUILA,TELEFONO,VIVO,5977470.0
2022-07-13,1,FLORENCIA,CAQUETA,TELEFONO,SAMSUNG,679520.0
2022-07-13,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,835520.0
2022-07-13,1,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,787520.0
2022-07-13,1,LA UNION,VALLE DEL CAUCA,TELEFONO,SAMSUNG,835570.0
2022-07-13,1,ZIPAQUIRA,CUNDINAMARCA,TELEFONO,MOTOROLA,612520.0
2022-07-13,1,JARDIN,ANTIOQUIA,TELEVISOR,HISENSE,2495900.0
2022-07-13,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,835520.0
2022-07-13,1,MEDELLIN,ANTIOQUIA,TELEFONO,MOTOROLA,833520.0
2022-07-13,1,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,835570.0
2022-07-13,1,IBAGUE,TOLIMA,TELEFONO,APPLE,2721580.0
2022-07-13,1,CALI,VALLE DEL CAUCA,TELEFONO,APPLE,5143580.0
2022-07-13,1,CUCUTA,NORTE DE SANTANDER,TELEFONO,APPLE,4732580.0
2022-07-13,1,SAN VICENTE DEL CAGUAN,CAQUETA,TELEFONO,HUAWEI,797520.0
2022-07-13,1,ROSAS,CAUCA,TELEFONO,SAMSUNG,379520.0
2022-07-13,1,NEIVA,HUILA,TELEFONO,APPLE,2721580.0
2022-07-13,1,SAN CARLOS,ANTIOQUIA,TELEFONO,SAMSUNG,679520.0
2022-07-13,1,CARTAGO,VALLE DEL CAUCA,TELEFONO,SAMSUNG,1256570.0
2022-07-13,1,BARRANQUILLA,ATLANTICO,TELEFONO,XIAOMI,834520.0
2022-07-13,1,SANTA ROSA DEL SUR,BOLIVAR,TELEFONO,SAMSUNG,467520.0
2022-07-13,1,VILLAVICENCIO,META,TELEFONO,SAMSUNG,835570.0
2022-07-13,1,COELLO,TOLIMA,TELEFONO,NOKIA,817520.0
2022-07-13,1,NEIVA,HUILA,TELEFONO,MOTOROLA,767520.0
2022-07-13,1,SOLEDAD,ATLANTICO,TELEFONO,SAMSUNG,797570.0
2022-07-13,1,SOPO,CUNDINAMARCA,TELEFONO,APPLE,4732580.0
2022-07-13,1,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,1187520.0
2022-07-13,1,CARTAGENA,BOLIVAR,TELEFONO,XIAOMI,747520.0
2022-07-13,1,IBAGUE,TOLIMA,TELEFONO,XIAOMI,1463520.0
2022-07-13,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,APPLE,2721580.0
2022-07-13,1,TUCHIN,CORDOBA,TELEFONO,OPPO,1769520.0
2022-07-14,0,BARRANCAS,LA GUAJIRA,TELEFONO,SAMSUNG,826570.0
2022-07-14,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,835570.0
2022-07-14,0,MONTERIA,CORDOBA,TELEFONO,SAMSUNG,738520.0
2022-07-14,0,BARRANQUILLA,ATLANTICO,TELEFONO,MOTOROLA,597520.0
2022-07-14,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,2184570.0
2022-07-14,0,BOGOTA D.C.,BOGOTA D.C.,PORTATIL,HP,1762900.0
2022-07-14,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1156782.0
2022-07-14,0,BELLO,ANTIOQUIA,TELEFONO,HUAWEI,797520.0
2022-07-14,0,JAMUNDI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,835570.0
2022-07-14,0,MANIZALES,CALDAS,TELEFONO,MOTOROLA,597520.0
2022-07-14,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,797570.0
2022-07-14,0,BUGA,VALLE DEL CAUCA,TELEFONO,XIAOMI,747520.0
2022-07-14,0,VALLEDUPAR,CESAR,TELEFONO,XIAOMI,747520.0
2022-07-14,0,DUITAMA,BOYACA,TELEFONO,SAMSUNG,467520.0
2022-07-14,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,1585520.0
2022-07-14,0,MONTERIA,CORDOBA,TELEFONO,SAMSUNG,797570.0
2022-07-14,0,SILVANIA,CUNDINAMARCA,TELEFONO,XIAOMI,577520.0
2022-07-14,0,SOACHA,CUNDINAMARCA,TELEFONO,SAMSUNG,1773570.0
2022-07-14,0,GUATICA,RISARALDA,TELEFONO,XIAOMI,797520.0
2022-07-14,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,826570.0
2022-07-14,0,SILVANIA,CUNDINAMARCA,TELEFONO,XIAOMI,747520.0
2022-07-14,0,SOACHA,CUNDINAMARCA,TELEFONO,ALCATEL,697520.0
2022-07-14,0,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,835520.0
2022-07-14,0,NEIVA,HUILA,TELEFONO,SAMSUNG,797570.0
2022-07-14,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1028571.0
2022-07-14,0,CARTAGENA,BOLIVAR,TELEFONO,SAMSUNG,1256570.0
2022-07-14,0,VILLAVICENCIO,META,TELEFONO,XIAOMI,834520.0
2022-07-14,0,RONCESVALLES,TOLIMA,TELEFONO,SAMSUNG,797570.0
2022-07-14,0,JAMUNDI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,1495571.0
2022-07-14,0,NEIVA,HUILA,TELEFONO,APPLE,6120581.0
2022-07-14,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,738520.0
2022-07-14,0,APARTADO,ANTIOQUIA,TELEFONO,MOTOROLA,833520.0
2022-07-14,0,BARRANQUILLA,ATLANTICO,TELEFONO,HUAWEI,797520.0
2022-07-14,0,CALI,VALLE DEL CAUCA,TELEFONO,MOTOROLA,767520.0
2022-07-14,0,NARINO,ANTIOQUIA,TELEFONO,SAMSUNG,537520.0
2022-07-14,0,SANTA ROSA DE OSOS,ANTIOQUIA,TELEFONO,XIAOMI,1114519.0
2022-07-14,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,835570.0
2022-07-14,0,PEREIRA,RISARALDA,TELEFONO,APPLE,2921580.0
2022-07-14,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,679520.0
2022-07-14,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,835520.0
2022-07-14,0,NEIVA,HUILA,TELEFONO,SAMSUNG,788570.0
2022-07-14,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,2047520.0
2022-07-14,0,ARAUCA,ARAUCA,TELEFONO,SAMSUNG,1028571.0
2022-07-14,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,2957570.0
2022-07-14,0,MONTERIA,CORDOBA,TELEFONO,MOTOROLA,597520.0
2022-07-14,0,DUITAMA,BOYACA,TELEFONO,HUAWEI,797520.0
2022-07-14,0,FLORENCIA,CAQUETA,TELEFONO,APPLE,2721580.0
2022-07-14,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,835520.0
2022-07-14,0,TUBARA,ATLANTICO,TELEFONO,SAMSUNG,835570.0
2022-07-14,0,MONTERIA,CORDOBA,TELEFONO,SAMSUNG,797570.0
2022-07-14,0,RIONEGRO,SANTANDER,TELEFONO,SAMSUNG,537520.0
2022-07-14,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,833520.0
2022-07-14,0,PUERTO BOYACA,BOYACA,TELEFONO,MOTOROLA,798520.0
2022-07-14,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,APPLE,2721580.0
2022-07-14,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,833520.0
2022-07-14,0,GUAMAL,META,TELEFONO,XIAOMI,834520.0
2022-07-14,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1114519.0
2022-07-14,0,ZIPAQUIRA,CUNDINAMARCA,TELEFONO,SAMSUNG,797570.0
2022-07-17,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1376571.0
2022-07-15,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,HUAWEI,797520.0
2022-07-14,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,835570.0
2022-07-14,0,CARTAGENA,BOLIVAR,TELEFONO,SAMSUNG,797570.0
2022-07-14,0,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,1337750.0
2022-07-15,0,TABIO,CUNDINAMARCA,TELEFONO,OPPO,688520.0
2022-07-14,0,BOGOTA D.C.,BOGOTA D.C.,PORTATIL,HP,1762900.0
2022-07-15,0,EL ROSARIO,NARIÃO,TELEFONO,MOTOROLA,754520.0
2022-07-14,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,APPLE,2921580.0
2022-07-14,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,738520.0
2022-07-14,0,NEIVA,HUILA,TELEFONO,SAMSUNG,738520.0
2022-07-15,0,ARBOLEDAS,NORTE DE SANTANDER,TELEFONO,XIAOMI,2197519.0
2022-07-15,0,PASTO,NARIÃO,TELEFONO,SAMSUNG,788570.0
2022-07-14,0,SEGOVIA,ANTIOQUIA,TELEFONO,XIAOMI,757520.0
2022-07-14,0,SANTA MARTA,MAGDALENA,TELEFONO,XIAOMI,797520.0
2022-07-14,0,IPIALES,NARIÃO,TELEFONO,SAMSUNG,1256570.0
2022-07-14,0,BARRANQUILLA,ATLANTICO,TELEFONO,SAMSUNG,797570.0
2022-07-14,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,797520.0
2022-07-15,0,BARRANQUILLA,ATLANTICO,TELEVISOR,SAMSUNG,3002900.0
2022-07-15,0,SANTA MARTA,MAGDALENA,TELEFONO,SAMSUNG,788570.0
2022-07-15,0,GIRARDOT,CUNDINAMARCA,TELEFONO,XIAOMI,787520.0
2022-07-15,0,OTANCHE,BOYACA,TELEFONO,MOTOROLA,597520.0
2022-07-15,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,835570.0
2022-07-15,0,MONTERIA,CORDOBA,TELEFONO,NOKIA,715520.0
2022-07-15,0,PEREIRA,RISARALDA,TELEFONO,XIAOMI,747520.0
2022-07-15,0,BOGOTA D.C.,BOGOTA D.C.,PORTATIL,HP,1762900.0
2022-07-15,0,FLORENCIA,CAQUETA,TELEFONO,OPPO,835520.0
2022-07-15,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,2543520.0
2022-07-15,0,ARMENIA,QUINDIO,TELEFONO,MOTOROLA,833520.0
2022-07-15,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,1585520.0
2022-07-15,0,VALLEDUPAR,CESAR,TELEFONO,SAMSUNG,1826570.0
2022-07-15,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,APPLE,2921580.0
2022-07-15,0,VILLAVICENCIO,META,TELEFONO,MOTOROLA,612520.0
2022-07-15,0,LEJANIAS,META,TELEFONO,OPPO,792520.0
2022-07-15,0,QUIBDO,CHOCO,TELEFONO,XIAOMI,1676520.0
2022-07-15,0,COTA,CUNDINAMARCA,TELEFONO,SAMSUNG,835570.0
2022-07-15,0,EL COCUY,BOYACA,TELEFONO,NOKIA,817520.0
2022-07-15,0,PITALITO,HUILA,TELEFONO,SAMSUNG,797570.0
2022-07-15,0,MONTERIA,CORDOBA,TELEFONO,NOKIA,715520.0
2022-07-15,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1437570.0
2022-07-15,0,MOSQUERA,NARIÃO,TELEFONO,SAMSUNG,835570.0
2022-07-15,0,IBAGUE,TOLIMA,TELEFONO,XIAOMI,787520.0
2022-07-15,0,DUITAMA,BOYACA,TELEFONO,XIAOMI,834520.0
2022-07-15,0,VILLAVICENCIO,META,TELEFONO,APPLE,5099580.0
2022-07-15,0,YOPAL,CASANARE,TELEFONO,XIAOMI,834520.0
2022-07-15,0,MAICAO,LA GUAJIRA,PORTATIL,HP,3087900.0
2022-07-15,0,APARTADO,ANTIOQUIA,TELEFONO,SAMSUNG,379520.0
2022-07-15,0,CALI,VALLE DEL CAUCA,TELEFONO,HUAWEI,979520.0
2022-07-15,0,PALMIRA,VALLE DEL CAUCA,TELEFONO,MOTOROLA,754520.0
2022-07-15,0,ORITO,PUTUMAYO,TELEFONO,SAMSUNG,467520.0
2022-07-15,0,ZIPAQUIRA,CUNDINAMARCA,TELEFONO,SAMSUNG,797570.0
2022-07-15,0,ARMENIA,ANTIOQUIA,TELEFONO,NOKIA,795520.0
2022-07-15,0,PUEBLO NUEVO,CORDOBA,TELEFONO,SAMSUNG,1376571.0
2022-07-15,0,SOLEDAD,ATLANTICO,TELEFONO,MOTOROLA,693520.0
2022-07-15,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,2393520.0
2022-07-16,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,5997570.0
2022-07-15,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1773570.0
2022-07-15,0,BARRANQUILLA,ATLANTICO,PORTATIL,HP,1762900.0
2022-07-15,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,797570.0
2022-07-15,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1256570.0
2022-07-15,0,ACACIAS,META,TELEFONO,XIAOMI,1948520.0
2022-07-15,0,BOGOTA D.C.,BOGOTA D.C.,TELEVISOR,TCL,1690900.0
2022-07-15,0,MUTATA,ANTIOQUIA,TELEFONO,OPPO,1463520.0
2022-07-15,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,APPLE,2721580.0
2022-07-15,0,NEIVA,HUILA,TELEFONO,SAMSUNG,797570.0
2022-07-15,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,693520.0
2022-07-15,0,SUESCA,CUNDINAMARCA,TELEFONO,OPPO,1463520.0
2022-07-15,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,VIVO,1457520.0
2022-07-15,0,SOACHA,CUNDINAMARCA,TELEFONO,MOTOROLA,733520.0
2022-07-15,0,TIBU,NORTE DE SANTANDER,TELEFONO,APPLE,4732580.0
2022-07-15,0,GRANADA,ANTIOQUIA,TELEFONO,MOTOROLA,612520.0
2022-07-15,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,537520.0
2022-07-15,0,TURBO,ANTIOQUIA,TELEFONO,SAMSUNG,738520.0
2022-07-15,0,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,835570.0
2022-07-15,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,733520.0
2022-07-16,1,NEIVA,HUILA,TELEFONO,MOTOROLA,833520.0
2022-07-16,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,679520.0
2022-07-16,1,ZIPAQUIRA,CUNDINAMARCA,TELEFONO,SAMSUNG,797570.0
2022-07-16,1,SAN CARLOS,ANTIOQUIA,TELEFONO,SAMSUNG,679520.0
2022-07-16,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,APPLE,2721580.0
2022-07-16,1,GUATICA,RISARALDA,TELEFONO,XIAOMI,797520.0
2022-07-16,1,YUMBO,VALLE DEL CAUCA,TELEFONO,MOTOROLA,597520.0
2022-07-16,1,PEREIRA,RISARALDA,TELEFONO,SAMSUNG,1673570.0
2022-07-16,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,379520.0
2022-07-16,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,1585520.0
2022-07-16,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,797570.0
2022-07-16,1,EL DONCELLO,CAQUETA,TELEFONO,XIAOMI,1463520.0
2022-07-16,1,MANI,CASANARE,TELEFONO,XIAOMI,787520.0
2022-07-16,1,CARCASI,SANTANDER,TELEFONO,HUAWEI,797520.0
2022-07-16,1,NEIVA,HUILA,TELEFONO,SAMSUNG,835570.0
2022-07-16,1,LORICA,CORDOBA,TELEFONO,SAMSUNG,797570.0
2022-07-16,1,COTA,CUNDINAMARCA,TELEFONO,XIAOMI,1114519.0
2022-07-16,1,ESPINAL,TOLIMA,TELEFONO,MOTOROLA,733520.0
2022-07-16,1,ARMENIA,QUINDIO,TELEFONO,NOKIA,394520.0
2022-07-16,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1376571.0
2022-07-16,1,FUSAGASUGA,CUNDINAMARCA,TELEFONO,XIAOMI,1882521.0
2022-07-16,1,QUINCHIA,RISARALDA,TELEFONO,SAMSUNG,797570.0
2022-07-16,1,SIMIJACA,CUNDINAMARCA,TELEFONO,NOKIA,787520.0
2022-07-16,1,NEIVA,HUILA,TELEFONO,SAMSUNG,1028571.0
2022-07-16,1,PUERTO LIBERTADOR,CORDOBA,TELEFONO,NOKIA,597520.0
2022-07-16,1,YOPAL,CASANARE,TELEFONO,SAMSUNG,797570.0
2022-07-16,1,TULUA,VALLE DEL CAUCA,TELEFONO,MOTOROLA,1735520.0
2022-07-16,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,597520.0
2022-07-16,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,835570.0
2022-07-16,1,BARRANCABERMEJA,SANTANDER,TELEFONO,SAMSUNG,797570.0
2022-07-16,1,PEREIRA,RISARALDA,TELEFONO,SAMSUNG,679520.0
2022-07-16,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1028571.0
2022-07-16,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,826570.0
2022-07-16,1,GIRARDOT,CUNDINAMARCA,TELEFONO,APPLE,2721580.0
2022-07-16,1,BELLO,ANTIOQUIA,PORTATIL,ACER,1638900.0
2022-07-16,1,ANAPOIMA,CUNDINAMARCA,TELEFONO,NOKIA,715520.0
2022-07-16,1,SOACHA,CUNDINAMARCA,TELEFONO,MOTOROLA,777520.0
2022-07-16,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,797570.0
2022-07-16,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1114519.0
2022-07-16,1,YARUMAL,ANTIOQUIA,PORTATIL,HP,1762900.0
2022-07-16,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1114519.0
2022-07-16,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1114519.0
2022-07-16,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,835570.0
2022-07-16,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1114519.0
2022-07-16,1,CAJICA,CUNDINAMARCA,TELEFONO,SAMSUNG,738520.0
2022-07-16,1,FLORENCIA,CAQUETA,PORTATIL,HP,1452900.0
2022-07-16,1,SINCELEJO,SUCRE,TELEFONO,SAMSUNG,797570.0
2022-07-16,1,PALMIRA,VALLE DEL CAUCA,TELEFONO,APPLE,2721580.0
2022-07-16,1,NATAGAIMA,TOLIMA,TELEFONO,SAMSUNG,379520.0
2022-07-16,1,PUERTO GAITAN,META,TELEFONO,SAMSUNG,1376571.0
2022-07-16,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,797570.0
2022-07-16,1,MONTENEGRO,QUINDIO,TELEFONO,SAMSUNG,835570.0
2022-07-16,1,SAN VICENTE DEL CAGUAN,CAQUETA,TELEFONO,VIVO,1063520.0
2022-07-16,1,SANTA MARTA,MAGDALENA,TELEFONO,SAMSUNG,797570.0
2022-07-16,1,MOSQUERA,CUNDINAMARCA,TELEFONO,OPPO,835520.0
