cod_trans,cod_rest,fecha_trans,valor_trans,latitud,longitud,canal,medio,comision
0001088953-010401,115,2023-03-25,55900,3.3838024139404297,-76.52104381783948,App,Ios,6149.0
0001088976-010401,115,2023-03-25,42900,3.3583469559917,-76.5181353874505,App,Android,4719.0
0001089063-010401,115,2023-03-25,23900,3.3723257953649,-76.514627811145,App,Ios,2629.0
0000110792-074602,115,2023-03-25,20900,3.3876054,-76.5149544,CallCenter,CallCenter,2090.0
0000110809-074602,115,2023-03-25,39800,3.3916167,-76.5350521,CallCenter,CallCenter,3980.0
KFCCO813351935,115,2023-03-25,17900,3.379678,-76.519814,Web,Web,1790.0
24008925_tt,115,2023-03-25,20900,3.3515792,-76.5228728,TICTUK,TICTUK,2508.0
0001089590-010401,115,2023-03-25,22900,3.3536987304688,-76.5226127302071,App,Ios,2519.0
0001089898-010401,115,2023-03-25,24800,3.390317685483857,-76.53396679088473,App,Android,2728.0
0000110965-074602,115,2023-03-25,30400,3.3820005,-76.5300591,CallCenter,CallCenter,3040.0
0001090004-010401,115,2023-03-25,29900,3.3732869,-76.5204614,App,Android,3289.0
0001089478-010401,115,2023-03-25,19900,3.3828934,-76.5292357,App,Android,2189.0
KFCCO755502122,115,2023-03-25,64800,3.383346,-76.514732,Web,Web,6480.0
0001090299-010401,115,2023-03-25,48800,3.3855196491602277,-76.52715733274817,App,Android,5368.0
24032457_tt,115,2023-03-25,46400,3.3825557,-76.5114984,TICTUK,TICTUK,5568.0
0001089657-010401,115,2023-03-25,42900,3.3787847,-76.5104355,App,Android,4719.0
KFCCO428886700,115,2023-03-25,23900,3.355951,-76.515327,Web,Web,2390.0
KFCCO475253062,115,2023-03-25,42900,3.372982,-76.526299,Web,Web,4290.0
0001090369-010401,115,2023-03-25,27400,3.3806009827388146,-76.52780936157313,App,Ios,3014.0
KFCCO989298080,115,2023-03-25,55400,3.383524,-76.509293,Web,Web,5540.0
0000111077-074602,115,2023-03-25,16900,3.3820005,-76.5300591,CallCenter,CallCenter,1690.0
0001090448-010401,115,2023-03-25,39800,3.3707086,-76.5217125,App,Android,4378.0
0000111074-074602,115,2023-03-25,59800,3.3733101,-76.5195581,CallCenter,CallCenter,5980.0
KFCCO143299093,115,2023-03-25,54800,3.381322,-76.526161,Web,Web,5480.0
0001090728-010401,115,2023-03-25,24900,3.3875666065653,-76.5363693796098,App,Android,2739.0
KFCCO311104605,115,2023-03-25,55900,3.3751,-76.521881,Web,Web,5590.0
0000111098-074602,115,2023-03-25,39900,3.3725525,-76.5235405,CallCenter,CallCenter,3990.0
KFCCO841746666,115,2023-03-25,31500,3.374406,-76.51545,Web,Web,3150.0
0000111126-074602,115,2023-03-25,59900,3.3660403,-76.511437,CallCenter,CallCenter,5990.0
0001090764-010401,115,2023-03-25,80800,3.3808152123742,-76.5076767839491,App,Android,8888.0
KFCCO390104287,115,2023-03-25,19900,3.367532,-76.514374,Web,Web,1990.0
KFCCO786841080,115,2023-03-25,23900,3.369923,-76.504784,Web,Web,2390.0
KFCCO608371406,115,2023-03-25,59900,3.385793,-76.519943,Web,Web,5990.0
0001090907-010401,115,2023-03-26,55900,3.384174000000009,-76.51680290000003,App,Ios,6149.0
0000111258-074602,115,2023-03-26,33900,3.383238,-76.5184741,CallCenter,CallCenter,3390.0
0001091289-010401,115,2023-03-26,28800,3.3881669624824537,-76.5216856263578,App,Android,3168.0
0001091319-010401,115,2023-03-26,28800,3.3881683012415,-76.5216839499772,App,Android,3168.0
24048163_tt,115,2023-03-26,35900,3.3712665,-76.51680180000001,TICTUK,TICTUK,4308.0
0001090976-010401,115,2023-03-26,47800,3.3752344571187,-76.505586002022,App,Android,5258.0
0000111200-074602,115,2023-03-26,39900,3.3708972,-76.5105582,CallCenter,CallCenter,3990.0
0001091330-010401,115,2023-03-26,87300,3.3565159,-76.5194139,App,Ios,9603.0
0000111308-074602,115,2023-03-26,59700,3.390772,-76.5300365,CallCenter,CallCenter,5970.0
0001091402-010401,115,2023-03-26,63800,3.3565676888892,-76.5145418979228,App,Android,7018.0
KFCCO300282308,115,2023-03-26,79900,3.371967,-76.507317,Web,Web,7990.0
0001091461-010401,115,2023-03-26,20900,3.3839207443148736,-76.51986775919795,App,Android,2299.0
0001091193-010401,115,2023-03-26,23900,3.356591547353,-76.5188129805028,App,Android,2629.0
0000111338-074602,115,2023-03-26,20900,3.382515,-76.5374527,CallCenter,CallCenter,2090.0
0001091479-010401,115,2023-03-26,41800,3.3677131,-76.5208548,App,Android,4598.0
0001091483-010401,115,2023-03-26,47700,3.3565623390384,-76.5195033140481,App,Android,5247.0
0001091500-010401,115,2023-03-26,64800,3.3807469178943323,-76.5147455478804,App,Ios,7128.0
0001091503-010401,115,2023-03-26,47800,3.367894238172956,-76.52087861672044,App,Android,5258.0
0001091532-010401,115,2023-03-26,64800,3.380760395862187,-76.51457206921806,App,Ios,7128.0
24050284_tt,115,2023-03-26,49900,3.3577405,-76.5178232,TICTUK,TICTUK,5988.0
0000111324-074602,115,2023-03-26,59900,3.383238,-76.5184741,CallCenter,CallCenter,5990.0
0000111355-074602,115,2023-03-26,39900,3.3660403,-76.511437,CallCenter,CallCenter,3990.0
KFCCO754762680,115,2023-03-26,28800,3.379198,-76.508575,Web,Web,2880.0
0000111424-074602,115,2023-03-26,55900,3.3844902,-76.519642,CallCenter,CallCenter,5590.0
0001091625-010401,115,2023-03-26,80800,3.3798238,-76.509015,App,Android,8888.0
0001091697-010401,115,2023-03-26,46600,3.3725293341179,-76.523615541056,App,Ios,5126.0
0001091992-010401,115,2023-03-26,64800,3.3705635070800626,-76.51735743947523,App,Ios,7128.0
0000111448-074602,115,2023-03-26,49900,3.3566401,-76.5167803,CallCenter,CallCenter,4990.0
0000111518-074602,115,2023-03-26,80800,3.3807256,-76.528083,CallCenter,CallCenter,8080.0
0001092067-010401,115,2023-03-26,21900,3.3760531999999794,-76.5155923,App,Ios,2409.0
KFCCO509800236,115,2023-03-26,42900,3.357787,-76.518532,Web,Web,4290.0
24068361_tt,115,2023-03-26,33400,3.3826207,-76.51571059999999,TICTUK,TICTUK,4008.0
0001092075-010401,115,2023-03-26,24900,3.3565191,-76.520858,App,Android,2739.0
0001092498-010401,115,2023-03-26,42900,3.3596542943794,-76.5184528939426,App,Android,4719.0
0001092510-010401,115,2023-03-26,114600,3.3906995,-76.5328913,App,Android,12606.0
0001092518-010401,115,2023-03-26,14400,3.3836094756377,-76.5098875947297,App,Android,1584.0
KFCCO662744705,115,2023-03-26,39800,3.376919,-76.516129,Web,Web,3980.0
0001092554-010401,115,2023-03-26,14800,3.3807415066885467,-76.52202693745494,App,Android,1628.0
0000111650-074602,115,2023-03-26,20900,3.3648556,-76.5214065,CallCenter,CallCenter,2090.0
0000111675-074602,115,2023-03-26,34800,3.3663801,-76.5170415,CallCenter,CallCenter,3480.0
KFCCO431633850,115,2023-03-26,24900,3.379876,-76.522316,Web,Web,2490.0
0000111635-074602,115,2023-03-26,55800,3.3764783,-76.521463,CallCenter,CallCenter,5580.0
KFCCO353600647,115,2023-03-26,29900,3.386398,-76.514137,Web,Web,2990.0
KFCCO760603996,115,2023-03-26,23900,3.372301,-76.506004,Web,Web,2390.0
0001092832-010401,115,2023-03-26,49900,3.3684163715356,-76.5059353597462,App,Ios,5489.0
0001092848-010401,115,2023-03-26,24900,3.3740934,-76.5062362,App,Android,2739.0
0001092851-010401,115,2023-03-26,39700,3.3709609,-76.5107553999999,App,Ios,4367.0
KFCCO149035884,115,2023-03-26,41800,3.378663,-76.514664,Web,Web,4180.0
0001093078-010401,115,2023-03-26,23900,3.3849987872152068,-76.52227068319917,App,Android,2629.0
KFCCO898867331,115,2023-03-26,39900,3.369889,-76.51799,Web,Web,3990.0
KFCCO957468131,115,2023-03-26,49900,3.382211,-76.515495,Web,Web,4990.0
KFCCO004649336,115,2023-03-26,29900,3.375584,-76.521454,Web,Web,2990.0
KFCCO947310568,115,2023-03-26,21400,3.355419,-76.520836,Web,Web,2140.0
KFCCO785304382,115,2023-03-26,39900,3.372305,-76.5243,Web,Web,3990.0
24097570_tt,115,2023-03-27,51200,3.3847653,-76.5283946,TICTUK,TICTUK,6144.0
KFCCO681337355,115,2023-03-27,27700,3.37637,-76.527954,Web,Web,2770.0
0001093565-010401,115,2023-03-27,15900,3.3665401,-76.5184365,App,Ios,1749.0
0001093623-010401,115,2023-03-27,20800,3.3719145,-76.5261755,App,Android,2288.0
0001093630-010401,115,2023-03-27,27700,3.3719244,-76.5057185,App,Android,3047.0
KFCCO822343894,115,2023-03-27,77700,3.366451,-76.515732,Web,Web,7770.0
0000111804-074602,115,2023-03-27,62300,3.3648818,-76.5149058,CallCenter,CallCenter,6230.0
24113363_tt,115,2023-03-27,54800,3.3691953,-76.5220413,TICTUK,TICTUK,6576.0
0001093634-010401,115,2023-03-27,16800,3.3816097657827937,-76.52112672105432,App,Android,1848.0
0001093758-010401,115,2023-03-27,19800,3.36997504775787,-76.52146803215146,App,Android,2178.0
KFCCO252806839,115,2023-03-27,34200,3.386231,-76.514999,Web,Web,3420.0
0000111916-074602,115,2023-03-27,66800,3.3786672,-76.5182483,CallCenter,CallCenter,6680.0
KFCCO231814407,115,2023-03-27,34800,3.356464,-76.517395,Web,Web,3480.0
0001093829-010401,115,2023-03-27,30400,3.374072923125,-76.52250353283,App,Ios,3344.0
24121862_tt,115,2023-03-27,44800,3.3856997,-76.5234874,TICTUK,TICTUK,5376.0
0001093954-010401,115,2023-03-28,64700,3.3884266422058484,-76.52135956595058,App,Ios,7117.0
0001093989-010401,115,2023-03-28,45700,3.3566397281907,-76.5167802013457,App,Android,5027.0
KFCCO692918196,115,2023-03-28,64800,3.380528,-76.530907,Web,Web,6480.0
0000111987-074602,115,2023-03-28,25800,3.3851316,-76.5220875,CallCenter,CallCenter,2580.0
24131747_tt,115,2023-03-28,44800,3.3715637,-76.50494479999999,TICTUK,TICTUK,5376.0
24130231_tt,115,2023-03-28,55800,3.3648126,-76.5208566,TICTUK,TICTUK,6696.0
0000112027-074602,115,2023-03-28,56200,3.3820005,-76.5300591,CallCenter,CallCenter,5620.0
KFCCO285635543,115,2023-03-28,25800,3.384875,-76.524109,Web,Web,2580.0
0001094246-010401,115,2023-03-28,25800,3.3885592,-76.5225954,App,Android,2838.0
0001094536-010401,115,2023-03-28,29800,3.358484,-76.5179156,App,Android,3278.0
0001094661-010401,115,2023-03-28,39800,3.3556282,-76.5147531,App,Android,4378.0
0001094859-010401,115,2023-03-29,11800,3.3538602956637,-76.5205517224968,App,Android,1298.0
KFCCO198321658,115,2023-03-29,25800,3.372736,-76.525627,Web,Web,2580.0
KFCCO344207788,115,2023-03-28,68700,3.36186,-76.517166,Web,Web,6870.0
KFCCO819216565,115,2023-03-28,35400,3.374406,-76.51545,Web,Web,3540.0
0001094731-010401,115,2023-03-28,53700,3.3805288086951,-76.5338448925727,App,Ios,5907.0
0001094741-010401,115,2023-03-28,38900,3.3839813543928,-76.5171151421964,App,Android,4279.0
KFCCO603042579,115,2023-03-29,54800,3.380201,-76.507744,Web,Web,5480.0
0000112205-074602,115,2023-03-29,22800,3.3798177,-76.5195356,CallCenter,CallCenter,2280.0
KFCCO333500780,115,2023-03-29,44800,3.369901,-76.516975,Web,Web,4480.0
0001094983-010401,115,2023-03-29,19800,3.3811998,-76.531771,App,Ios,2178.0
0001095027-010401,115,2023-03-29,27800,3.3795335985489,-76.5099193867517,App,Ios,3058.0
0001095121-010401,115,2023-03-29,42200,3.3515928909225,-76.5013947151601,App,Android,4642.0
KFCCO385289431,115,2023-03-29,34500,3.375552,-76.52253,Web,Web,3450.0
KFCCO351366303,115,2023-03-29,77100,3.372815,-76.526329,Web,Web,7710.0
KFCCO835996416,115,2023-03-29,96800,3.371353,-76.524155,Web,Web,9680.0
0001095528-010401,115,2023-03-29,19800,3.372725,-76.5261368,App,Android,2178.0
24213568_tt,115,2023-03-30,44800,3.3847653,-76.5283946,TICTUK,TICTUK,5376.0
KFCCO816595802,115,2023-03-30,68200,3.370088,-76.511444,Web,Web,6820.0
KFCCO081289897,115,2023-03-29,13800,3.389579,-76.529846,Web,Web,1380.0
0001095569-010401,115,2023-03-29,19800,3.359918800000009,-76.51711879999996,App,Ios,2178.0
0000112559-074602,115,2023-03-30,35700,3.378983,-76.5097757,CallCenter,CallCenter,3570.0
KFCCO317800467,115,2023-03-29,44800,3.383078,-76.529228,Web,Web,4480.0
KFCCO863080581,115,2023-03-30,22800,3.372736,-76.525627,Web,Web,2280.0
24241400_tt,115,2023-03-30,55700,3.3762657,-76.5155916,TICTUK,TICTUK,6684.0
0001096157-010401,115,2023-03-30,44700,3.3841735199375,-76.5168026648462,App,Android,4917.0
24214526_tt,115,2023-03-30,54800,3.3799453,-76.5279025,TICTUK,TICTUK,6576.0
0001095765-010401,115,2023-03-30,22300,3.39039265542,-76.5354426763952,App,Android,2453.0
0001095857-010401,115,2023-03-30,19900,3.3537029816233,-76.5205265767872,App,Android,2189.0
KFCCO111676576,115,2023-03-30,34800,3.369456,-76.515991,Web,Web,3480.0
24244232_tt,115,2023-03-30,40800,3.3659942,-76.51965980000001,TICTUK,TICTUK,4896.0
0000112512-074602,115,2023-03-30,140500,3.3531387,-76.5043924,CallCenter,CallCenter,14050.0
0001095977-010401,115,2023-03-30,64400,3.3596542943794,-76.5184528939426,App,Android,7084.0
0001096077-010401,115,2023-03-30,25800,3.3825048101369,-76.5147333640605,App,Ios,2838.0
0001096155-010401,115,2023-03-30,54200,3.3658792908939,-76.5076775485856,App,Ios,5962.0
KFCCO588833286,115,2023-03-30,39300,3.384091,-76.514954,Web,Web,3930.0
0001096302-010401,115,2023-03-31,45800,3.3836341,-76.5090981,App,Android,5038.0
KFCCO479386579,115,2023-03-30,21800,3.365651,-76.519592,Web,Web,2180.0
24255249_tt,115,2023-03-31,60800,3.3838438,-76.5272454,TICTUK,TICTUK,7296.0
KFCCO300091796,115,2023-03-31,33700,3.356741,-76.517685,Web,Web,3370.0
0000112651-074602,115,2023-03-31,53700,3.3769435,-76.5164984,CallCenter,CallCenter,5370.0
0001096401-010401,115,2023-03-31,19800,3.3851674,-76.5219598,App,Android,2178.0
KFCCO473500334,115,2023-03-31,64800,3.385793,-76.519943,Web,Web,6480.0
0001096488-010401,115,2023-03-31,26300,3.3725293341179,-76.523615541056,App,Ios,2893.0
KFCCO582576162,115,2023-04-09,35400,3.374406,-76.51545,Web,Web,3540.0
0001109760-010401,115,2023-04-09,59800,3.3698669017619,-76.5105303812736,App,Ios,6578.0
0000116273-074602,115,2023-04-10,54800,3.3832151,-76.5091451,CallCenter,CallCenter,5480.0
0001110014-010401,115,2023-04-10,36700,3.3715972900390625,-76.50544849207473,App,Ios,4037.0
0000116293-074602,115,2023-04-10,81300,3.3786672,-76.5182483,CallCenter,CallCenter,8130.0
0001110520-010401,115,2023-04-11,32800,3.3769772,-76.5228842,App,Ios,3608.0
KFCCO607284941,115,2023-04-10,41600,3.355774,-76.521027,Web,Web,4160.0
0000116357-074602,115,2023-04-11,54800,3.3766715,-76.5237035,CallCenter,CallCenter,5480.0
0001110216-010401,115,2023-04-10,34800,3.3554808867465,-76.5174471862842,App,Ios,3828.0
0001110306-010401,115,2023-04-10,51800,3.3738719022833,-76.5167902596295,App,Android,5698.0
24793503_tt,115,2023-04-10,35400,3.3805606,-76.51710779999999,TICTUK,TICTUK,4248.0
0001110414-010401,115,2023-04-11,49300,3.368856480151,-76.5043596725666,App,Ios,5423.0
0000116348-074602,115,2023-04-11,25800,3.383238,-76.5184741,CallCenter,CallCenter,2580.0
KFCCO632401410,115,2023-04-11,54800,3.365338,-76.516632,Web,Web,5480.0
0000116402-074602,115,2023-04-11,45300,3.386578,-76.5233411,CallCenter,CallCenter,4530.0
0001110695-010401,115,2023-04-11,51700,3.362735748291016,-76.51731549738835,App,Ios,5687.0
0001110742-010401,115,2023-04-11,30700,3.3916828,-76.5176388,App,Android,3377.0
0001110772-010401,115,2023-04-11,39800,3.387453900000004,-76.51879979999997,App,Ios,4378.0
0000116456-074602,115,2023-04-11,36700,3.3856485,-76.5190567,CallCenter,CallCenter,3670.0
0001111005-010401,115,2023-04-11,44800,3.3869079000000077,-76.51505269999998,App,Ios,4928.0
0001110589-010401,115,2023-04-11,54800,3.3767242431640625,-76.52590795962558,App,Ios,6028.0
0001110674-010401,115,2023-04-11,35400,3.3838367335718,-76.5235142223537,App,Ios,3894.0
0000116406-074602,115,2023-04-11,58300,3.4035655,-76.5117232,CallCenter,CallCenter,5830.0
0001110813-010401,115,2023-04-11,29300,3.3881683012415,-76.5216839499772,App,Android,3223.0
0001096492-010401,115,2023-03-31,34700,3.3873424530029297,-76.51951721550984,App,Ios,3817.0
KFCCO917571377,115,2023-03-31,34800,3.385478,-76.522614,Web,Web,3480.0
0001096634-010401,115,2023-03-31,24800,3.374185254615211,-76.5259731374681,App,Android,2728.0
0001097077-010401,115,2023-03-31,34800,3.3800031000000152,-76.52340809999995,App,Ios,3828.0
0000112736-074602,115,2023-03-31,22800,3.3688247,-76.518265,CallCenter,CallCenter,2280.0
KFCCO837482307,115,2023-03-31,75800,3.374131,-76.506104,Web,Web,7580.0
0001096591-010401,115,2023-03-31,32700,3.3795335985489,-76.5099193867517,App,Ios,3597.0
24264929_tt,115,2023-03-31,35600,3.391689,-76.5176257,TICTUK,TICTUK,4272.0
0000112802-074602,115,2023-03-31,37700,3.3785523,-76.5233611,CallCenter,CallCenter,3770.0
24285030_tt,115,2023-03-31,54800,3.3533599,-76.5030711,TICTUK,TICTUK,6576.0
KFCCO489350245,115,2023-03-31,33200,3.369761,-76.510551,Web,Web,3320.0
KFCCO259950925,115,2023-03-31,35400,3.374406,-76.51545,Web,Web,3540.0
0000112897-074602,115,2023-03-31,64800,3.3877169,-76.5209922,CallCenter,CallCenter,6480.0
0001097170-010401,115,2023-03-31,39700,3.3592444,-76.5167186,App,Android,4367.0
0001097240-010401,115,2023-03-31,55300,3.379897499999982,-76.51567369999998,App,Ios,6083.0
KFCCO037686756,115,2023-03-31,42400,3.383422,-76.521782,Web,Web,4240.0
KFCCO441112629,115,2023-03-31,36700,3.382375,-76.51693,Web,Web,3670.0
KFCCO366552010,115,2023-03-31,45800,3.385002,-76.526794,Web,Web,4580.0
0001097452-010401,115,2023-03-31,36700,3.386654,-76.5170057,App,Android,4037.0
24302562_tt,115,2023-04-01,51800,3.3852009,-76.5263437,TICTUK,TICTUK,6216.0
0001097606-010401,115,2023-04-01,102600,3.3783564921935,-76.5218524340458,App,Ios,11286.0
0001097626-010401,115,2023-04-01,58300,3.362507,-76.5175281,App,Android,6413.0
KFCCO396589291,115,2023-03-31,54800,3.359101,-76.517288,Web,Web,5480.0
0001097777-010401,115,2023-04-01,45800,3.392433949748939,-76.53498435429653,App,Ios,5038.0
0001097846-010401,115,2023-04-01,54800,3.3857224,-76.5171025,App,Android,6028.0
KFCCO668540387,115,2023-04-01,38300,3.382839,-76.525902,Web,Web,3830.0
0001097806-010401,115,2023-04-01,34700,3.3847527867787,-76.5207622759044,App,Android,3817.0
0000113001-074602,115,2023-04-01,69800,3.3581478,-76.5167263,CallCenter,CallCenter,6980.0
0000113097-074602,115,2023-04-01,54800,3.3651661,-76.5201227,CallCenter,CallCenter,5480.0
KFCCO399186526,115,2023-04-01,39600,3.369195,-76.510269,Web,Web,3960.0
0001097997-010401,115,2023-04-01,21800,3.3855186,-76.5185745,App,Android,2398.0
24311028_tt,115,2023-04-01,66300,3.3965368,-76.5343699,TICTUK,TICTUK,7956.0
0001098019-010401,115,2023-04-01,58300,3.3717683,-76.5193841,App,Android,6413.0
0001098044-010401,115,2023-04-01,15900,3.3870515530171,-76.5392359904945,App,Android,1749.0
KFCCO465173911,115,2023-04-01,44800,3.369901,-76.516975,Web,Web,4480.0
0000113190-074602,115,2023-04-01,45900,3.3766777,-76.5213229,CallCenter,CallCenter,4590.0
0001098103-010401,115,2023-04-01,58200,3.3798327,-76.5222903,App,Android,6402.0
KFCCO961256688,115,2023-04-01,54800,3.37685,-76.516014,Web,Web,5480.0
0001098063-010401,115,2023-04-01,19800,3.372736377335408,-76.52562947943807,App,Android,2178.0
0000113221-074602,115,2023-04-01,30700,3.3785523,-76.5233611,CallCenter,CallCenter,3070.0
0001098196-010401,115,2023-04-01,22800,3.3709965452107,-76.517840679735,App,Android,2508.0
0001098140-010401,115,2023-04-01,54200,3.3653307,-76.5221434,App,Ios,5962.0
0001098143-010401,115,2023-04-01,54200,3.3653307,-76.5221434,App,Ios,5962.0
0000113211-074602,115,2023-04-01,61200,3.3820005,-76.5300591,CallCenter,CallCenter,6120.0
KFCCO356266631,115,2023-04-01,34800,3.380789,-76.536697,Web,Web,3480.0
0001098344-010401,115,2023-04-01,13800,3.3717407,-76.5233265,App,Android,1518.0
0000113249-074602,115,2023-04-01,49200,3.3707904,-76.5224031,CallCenter,CallCenter,4920.0
0001098430-010401,115,2023-04-01,44800,3.3922555789558,-76.5309643931687,App,Android,4928.0
KFCCO635190242,115,2023-04-01,64700,3.364425,-76.523155,Web,Web,6470.0
24334442_tt,115,2023-04-01,26300,3.3733101,-76.5195581,TICTUK,TICTUK,3156.0
0000113437-074602,115,2023-04-02,82800,3.3828628,-76.5344526,CallCenter,CallCenter,8280.0
0000113457-074602,115,2023-04-02,45800,3.3810734,-76.5187677,CallCenter,CallCenter,4580.0
0001098524-010401,115,2023-04-01,55800,3.3802818,-76.5143436,App,Ios,6138.0
0000113490-074602,115,2023-04-02,54700,3.3917319,-76.5368224,CallCenter,CallCenter,5470.0
KFCCO177369625,115,2023-04-01,47200,3.385122,-76.523064,Web,Web,4720.0
KFCCO209208765,115,2023-04-01,25800,3.384036,-76.531212,Web,Web,2580.0
KFCCO770510324,115,2023-04-01,50700,3.382122,-76.521957,Web,Web,5070.0
0000113427-074602,115,2023-04-02,29800,3.3917319,-76.5368224,CallCenter,CallCenter,2980.0
0000113379-074602,115,2023-04-01,34800,3.3733101,-76.5195581,CallCenter,CallCenter,3480.0
24354117_tt,115,2023-04-02,106600,3.3752154,-76.5057233,TICTUK,TICTUK,12792.0
0001099184-010401,115,2023-04-02,45800,3.3747007999999985,-76.51934359999998,App,Ios,5038.0
0000113563-074602,115,2023-04-02,34700,3.3814388,-76.5347298,CallCenter,CallCenter,3470.0
0001099261-010401,115,2023-04-02,64800,3.378791576907,-76.5085656009615,App,Android,7128.0
KFCCO727432484,115,2023-04-02,44200,3.376585,-76.523712,Web,Web,4420.0
0001098829-010401,115,2023-04-01,25800,3.384035700000004,-76.53121329999995,App,Ios,2838.0
